Firm,Day,@TPP,@TPP adj,@TPP reported
Newspoll,403,53.06,53.691,54.0
F2F Morgan,407,57.292,55.66,57.0
Newspoll,417,53.136,53.767,54.0
F2F Morgan,421,54.379,52.747,54.0
Nielsen,431,52.484,51.85,55.0
Newspoll,431,50.502,51.133,51.0
F2F Morgan,432,52.725,51.093,52.0
F2F Morgan,456,53.984,52.352,54.0
Newspoll,459,47.618,48.249,48.0
F2F Morgan,470,50.051,48.419,50.0
Nielsen,473,49.512,48.879,49.0
Newspoll,473,47.502,48.133,48.0
F2F Morgan,481,52.763,51.131,52.5
Newspoll,487,49.77,50.401,51.0
F2F Morgan,491,52.147,50.515,52.5
Nielsen,501,51.571,50.937,52.0
Newspoll,501,50.502,51.133,51.0
F2F Morgan,505,50.263,48.631,50.0
Newspoll,515,46.136,46.767,47.0
F2F Morgan,519,49.446,47.814,49.0
Nielsen,529,48.914,48.281,50.0
Newspoll,529,51.078,51.709,53.0
F2F Morgan,533,54.263,52.631,54.0
Newspoll,543,50.502,51.133,52.0
F2F Morgan,547,54.196,52.564,54.0
Nielsen,557,50.1,49.466,51.0
F2F Morgan,561,51.493,49.861,51.5
Newspoll,564,48.944,49.575,49.0
F2F Morgan,572,53.975,52.343,53.5
Newspoll,578,49.252,49.883,50.0
F2F Morgan,579,50.897,49.265,51.0
Nielsen,584,52.524,51.89,54.0
F2F Morgan,589,51.359,49.727,51.5
Newspoll,592,50.944,51.575,52.0
F2F Morgan,603,53.205,51.573,53.0
Nielsen,612,50.292,49.658,51.0
Newspoll,613,48.618,49.249,49.0
F2F Morgan,617,51.446,49.814,51.0
Newspoll,627,51.328,51.959,53.0
F2F Morgan,631,53.888,52.256,53.5
Nielsen,640,51.684,51.051,52.0
Newspoll,641,51.002,51.633,52.0
F2F Morgan,642,47.555,45.923,48.0
F2F Morgan,652,52.984,51.352,53.5
Newspoll,655,49.444,50.075,50.0
Newspoll,662,51.176,51.807,51.0
F2F Morgan,666,52.667,51.035,53.0
Nielsen,668,51.833,51.199,53.0
Newspoll,669,48.06,48.691,49.0
F2F Morgan,680,53.705,52.073,54.0
Newspoll,683,50.118,50.749,51.0
F2F Morgan,694,54.792,53.16,55.0
Nielsen,696,51.158,50.524,52.0
Newspoll,697,52.136,52.767,53.0
F2F Morgan,708,52.042,50.41,53.0
Newspoll,711,51.81,52.441,53.0
F2F Morgan,722,53.975,52.343,54.5
Nielsen,724,53.792,53.158,54.0
Newspoll,732,51.252,51.883,52.0
F2F Morgan,736,52.667,51.035,53.0
Newspoll,746,51.176,51.807,52.0
F2F Morgan,750,51.85,50.218,52.5
Nielsen,752,52.966,52.332,52.0
Newspoll,760,50.118,50.749,50.0
F2F Morgan,764,52.658,51.026,53.0
Newspoll,774,50.502,51.133,51.0
F2F Morgan,778,52.129,50.497,52.5
Nielsen,780,54.433,53.8,56.0
Newspoll,787,54.176,54.807,55.0
F2F Morgan,789,59.513,57.881,59.0
F2F Morgan,796,58.513,56.881,59.0
F2F Morgan,820,57.321,55.689,57.5
Newspoll,830,54.176,54.807,55.0
F2F Morgan,834,54.08,52.448,54.5
Newspoll,844,55.56,56.191,56.0
F2F Morgan,845,57.1,55.468,57.5
Nielsen,850,58.221,57.588,58.0
F2F Morgan,855,56.85,55.218,57.0
Newspoll,858,53.676,54.307,54.0
F2F Morgan,866,61.312,59.68,61.5
Newspoll,872,56.002,56.633,57.0
F2F Morgan,873,61.013,59.381,61.5
Nielsen,878,59.868,59.235,61.0
F2F Morgan,880,60.754,59.122,61.0
Newspoll,886,60.118,60.749,61.0
F2F Morgan,887,58.379,56.747,58.5
F2F Morgan,897,59.966,58.334,60.0
Newspoll,900,56.31,56.936,57.0
F2F Morgan,911,59.254,57.603,59.5
Newspoll,914,58.926,59.521,59.0
Galaxy,921,58.582,58.779,58.0
Nielsen,920,58.408,57.864,58.0
F2F Morgan,925,60.725,59.054,61.0
Newspoll,928,56.56,57.123,57.0
F2F Morgan,936,59.908,58.223,60.0
Newspoll,942,57.752,58.284,59.0
Galaxy,942,57.698,57.969,57.0
F2F Morgan,943,59.774,58.078,59.5
Nielsen,948,56.53,56.1,58.0
Newspoll,949,55.502,56.016,57.0
F2F Morgan,950,59.995,58.29,60.0
Newspoll,953,55.118,55.623,55.0
Newspoll,956,58.944,59.444,60.0
F2F Morgan,957,57.263,55.547,57.5
Galaxy,963,53.948,54.301,53.0
F2F Morgan,964,57.975,56.251,58.0
F2F Morgan,974,57.109,55.371,57.5
Nielsen,976,56.774,56.458,57.0
Newspoll,977,54.56,55.011,56.0
F2F Morgan,988,59.129,57.371,59.0
Galaxy,991,55.14,55.598,55.0
Newspoll,998,55.31,55.716,56.0
F2F Morgan,1002,54.917,53.14,55.0
Morgan Phone,1003,56.524,56.271,57.5
Nielsen,1004,56.841,56.638,58.0
Newspoll,1012,54.31,54.684,55.0
F2F Morgan,1016,55.004,53.207,55.0
Galaxy,1019,54.39,54.945,54.0
Newspoll,1026,55.31,55.671,56.0
F2F Morgan,1030,58.35,56.55,58.5
Nielsen,1032,54.308,54.162,55.0
Newspoll,1040,54.56,54.921,55.0
F2F Morgan,1044,54.225,52.425,54.5
Galaxy,1047,56.582,57.137,57.0
Newspoll,1054,57.502,57.863,59.0
F2F Morgan,1055,59.687,57.887,60.0
Nielsen,1060,57.094,56.948,57.0
F2F Morgan,1062,59.042,57.242,59.0
Newspoll,1068,53.868,54.229,55.0
F2F Morgan,1069,56.658,54.858,56.5
Galaxy,1075,55.582,56.137,56.0
F2F Morgan,1076,60.533,58.733,60.5
Newspoll,1082,55.676,56.037,56.0
F2F Morgan,1083,60.475,58.675,61.0
Nielsen,1088,55.774,55.628,56.0
F2F Morgan,1090,57.321,55.521,57.5
Morgan Phone,1091,58.641,58.356,59.0
Newspoll,1096,55.31,55.671,56.0
F2F Morgan,1097,57.024,55.224,57.0
Galaxy,1099,53.332,53.887,53.0
Nielsen,1099,54.613,54.467,54.0
Morgan Phone,1101,55.245,54.959,55.5
Newspoll,1103,57.792,58.153,58.0
F2F Morgan,1104,55.995,54.195,56.0
Morgan Phone,1108,54.573,54.287,54.5
Newspoll,1110,53.984,54.345,54.0
F2F Morgan,1111,57.149,55.349,57.5
Nielsen,1113,55.158,55.012,55.0
Galaxy,1117,54.14,54.695,54.0
Newspoll,1117,53.792,54.153,53.0
F2F Morgan,1118,61.879,60.079,62.0
Morgan Phone,1122,55.736,55.45,56.0
Newspoll,1124,55.6,55.961,55.0
F2F Morgan,1125,56.408,54.608,56.5
Nielsen,1127,53.985,53.84,54.0
Morgan Phone,1130,55.495,55.209,55.5
Newspoll,1131,54.408,54.769,54.0
F2F Morgan,1132,56.274,54.474,56.5
Galaxy,1134,52.165,52.72,52.0
Nielsen,1134,56.332,56.186,57.0
Newspoll,1135,52.408,52.769,52.0
Morgan Phone,1136,54.524,54.238,54.5
Morgan Phone,1137,53.341,53.055,53.5
