Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,988,53.137,51.573,56.5
Newspoll,991,53.628,54.643,nan
F2F Morgan,1002,53.753,52.071,55.0
Newspoll,1005,52.293,53.327,nan
F2F Morgan,1016,53.034,51.352,56.5
Newspoll,1019,48.694,49.728,nan
F2F Morgan,1030,52.325,50.643,55.5
Newspoll,1033,51.694,52.728,nan
Nielsen,1033,51.842,52.087,53.0
F2F Morgan,1044,53.717,52.035,57.0
Newspoll,1047,50.76,51.794,nan
Nielsen,1054,50.733,50.979,52.0
Newspoll,1054,47.628,48.662,nan
F2F Morgan,1055,49.329,47.647,52.0
Newspoll,1061,48.628,49.662,nan
F2F Morgan,1062,51.825,50.142,55.0
F2F Morgan,1069,49.946,48.264,51.0
Newspoll,1075,43.095,44.129,nan
Nielsen,1075,42.586,42.831,43.0
F2F Morgan,1076,49.67,47.987,51.0
F2F Morgan,1086,47.737,46.054,50.0
Newspoll,1089,43.095,44.129,43.5
Nielsen,1093,42.844,43.09,45.0
Newspoll,1096,43.963,44.997,44.5
F2F Morgan,1097,43.558,41.876,45.0
Nielsen,1103,47.57,47.815,49.0
Newspoll,1103,46.562,47.596,48.0
F2F Morgan,1104,49.441,47.758,51.5
Nielsen,1110,46.628,46.873,48.0
Newspoll,1110,45.095,46.129,46.0
F2F Morgan,1111,49.933,48.25,52.5
Newspoll,1117,47.862,48.896,49.0
F2F Morgan,1118,51.152,49.47,54.5
Newspoll,1122,46.862,47.896,47.0
Nielsen,1122,46.695,46.94,48.0
