Firm,Day,@TPP,@TPP adj,@TPP reported
Morgan multi-mode,636,52.123,51.851,52.5
ResolvePM,643,51.533,49.296,nan
Newspoll,643,51.905,51.522,52.0
Morgan multi-mode,643,50.41,50.137,50.0
Essential,643,50.911,50.042,49.474
Morgan multi-mode,650,53.269,52.997,53.5
YouGov2,651,51.875,51.91,52.0
Freshwater,658,50.038,51.255,51.0
Morgan multi-mode,657,51.238,50.966,51.5
Essential,657,50.952,50.084,50.526
Morgan multi-mode,664,50.84,50.567,51.5
Newspoll,671,50.956,50.573,51.0
Morgan multi-mode,671,51.193,50.921,50.0
ResolvePM,671,52.549,50.313,nan
Essential,671,48.995,48.126,46.809
YouGov2,674,50.422,50.457,51.0
Morgan multi-mode,678,51.518,51.246,51.0
Morgan multi-mode,685,49.691,49.419,49.5
Essential,685,51.583,50.715,51.064
Freshwater,693,48.965,50.182,50.0
Morgan multi-mode,692,49.793,49.521,49.0
ResolvePM,699,51.053,48.817,50.0
Newspoll,699,50.565,50.182,51.0
Morgan multi-mode,698,52.437,52.165,52.0
Essential,698,50.202,49.334,48.958
YouGov2,701,51.684,51.719,52.0
Redbridge,697,51.099,50.457,52.0
Morgan multi-mode,705,51.722,51.45,52.0
Morgan multi-mode,712,50.296,50.024,52.0
Essential,712,51.97,51.101,49.462
Morgan multi-mode,719,51.526,51.254,52.0
YouGov2,722,49.218,49.253,50.0
ResolvePM,727,49.692,47.456,nan
Newspoll,727,51.888,51.505,52.0
Freshwater,728,49.697,50.914,50.0
Morgan multi-mode,726,51.15,50.878,50.5
Essential,726,50.587,49.719,49.462
Morgan multi-mode,733,50.244,49.972,48.5
Morgan multi-mode,740,52.013,51.741,52.0
Essential,740,51.941,51.072,50.0
YouGov2,743,49.542,49.577,50.0
Newspoll,748,49.707,49.324,50.0
Morgan multi-mode,747,52.542,52.27,53.5
ResolvePM,755,50.189,47.952,nan
Freshwater,756,49.441,50.659,50.0
Morgan multi-mode,754,49.963,49.691,50.0
Essential,754,52.842,51.974,51.064
Morgan multi-mode,761,50.995,50.723,50.0
Newspoll,769,51.51,51.127,51.0
Morgan multi-mode,768,51.67,51.398,51.0
Essential,768,51.692,50.823,49.462
Morgan multi-mode,775,48.696,48.424,48.0
Morgan multi-mode,782,50.605,50.333,49.5
ResolvePM,783,48.735,46.499,50.0
Essential,782,51.241,50.373,48.936
Freshwater,791,49.014,50.231,49.0
Newspoll,790,51.16,50.777,51.0
Morgan multi-mode,789,49.932,49.66,49.0
YouGov2,786,49.956,49.991,51.0
Redbridge,786,48.315,47.674,48.5
Morgan multi-mode,796,50.126,49.854,50.5
Essential,796,51.791,50.923,50.538
Morgan multi-mode,803,50.342,50.069,51.5
ResolvePM,811,49.793,47.557,nan
Newspoll,811,49.837,49.454,50.0
Morgan multi-mode,810,50.125,49.853,50.0
Essential,810,50.802,49.933,50.0
Freshwater,818,48.769,49.986,49.0
Morgan multi-mode,817,50.434,50.162,50.5
Morgan multi-mode,824,49.272,49.0,49.5
Essential,824,51.558,50.69,51.064
YouGov2,828,50.684,50.719,50.0
Newspoll,832,50.099,49.716,50.0
Morgan multi-mode,831,51.063,50.791,50.5
Redbridge,826,50.742,50.101,50.5
Wolf+Smith,820,50.332,49.976,51.0
ResolvePM,839,49.322,47.167,49.0
Morgan multi-mode,838,51.048,50.77,51.0
Essential,838,50.649,49.784,50.0
Freshwater,847,47.458,48.625,48.0
Morgan multi-mode,845,50.236,49.932,50.5
YouGov2,849,49.28,49.238,50.0
Newspoll,853,50.228,49.849,50.0
Morgan multi-mode,852,51.315,50.992,50.5
Essential,852,49.769,48.927,49.474
Morgan multi-mode,859,50.332,49.983,49.0
Morgan multi-mode,866,50.702,50.334,50.0
ResolvePM,867,49.711,48.123,nan
Essential,866,51.882,51.063,51.042
Newspoll,874,49.633,49.257,49.0
Morgan multi-mode,873,50.474,50.079,50.0
Freshwater,882,47.931,48.956,49.0
Morgan multi-mode,880,51.793,51.379,52.0
Essential,880,49.474,48.678,48.936
Morgan multi-mode,887,50.489,50.049,50.5
Morgan multi-mode,894,50.319,49.86,49.0
Essential,894,51.079,50.307,48.958
ResolvePM,902,48.853,47.954,nan
Newspoll,902,49.717,49.347,49.0
Morgan multi-mode,901,49.964,49.48,49.5
Freshwater,910,48.677,49.585,49.0
Morgan multi-mode,908,48.788,48.284,50.0
Essential,908,50.911,50.161,50.526
Redbridge,904,50.285,49.654,50.0
Morgan multi-mode,915,50.697,50.168,51.0
DemosAU,914,50.099,49.678,50.0
YouGov2,912,48.946,48.563,50.0
Morgan multi-mode,922,49.197,48.649,49.0
Essential,922,50.979,50.252,49.474
ResolvePM,930,47.769,47.437,49.0
Newspoll,930,49.707,49.342,50.0
Morgan multi-mode,929,48.546,47.971,48.0
Freshwater,938,48.911,49.702,49.0
Morgan multi-mode,936,47.105,46.512,48.0
Essential,936,51.252,50.548,49.474
Morgan multi-mode,957,49.25,48.592,47.0
Morgan multi-mode,964,48.673,48.016,48.5
YouGov2,967,49.565,48.939,49.0
Freshwater,973,49.498,50.213,49.0
Morgan multi-mode,971,47.471,46.813,48.0
Essential,971,49.415,48.744,49.474
ResolvePM,972,48.146,48.341,49.0
Newspoll,977,49.099,48.739,49.0
Morgan multi-mode,978,47.709,47.051,48.0
Morgan multi-mode,985,49.146,48.488,50.0
Essential,985,49.776,49.106,48.958
DemosAU,985,50.565,50.113,50.0
Morgan multi-mode,992,47.858,47.2,48.5
Redbridge,992,48.327,47.703,48.5
YouGov2,988,48.723,48.097,48.9
Newspoll,1000,49.633,49.273,49.0
Morgan multi-mode,999,48.003,47.346,48.5
Essential,999,50.052,49.382,50.0
ResolvePM,1007,46.007,46.203,45.0
Freshwater,1008,48.355,49.071,48.0
Morgan multi-mode,1006,51.696,51.038,51.0
YouGov2,1010,49.1,48.474,49.0
Morgan multi-mode,1013,48.701,48.043,49.5
Essential,1013,50.189,49.518,49.474
YouGov2,1017,50.999,50.374,51.0
Newspoll,1019,49.565,49.205,49.0
Morgan multi-mode,1020,50.73,50.072,51.5
YouGov2,1024,51.05,50.424,51.0
Freshwater,1028,49.829,50.544,49.0
Morgan multi-mode,1027,53.497,52.839,54.5
Essential,1027,49.769,49.099,50.0
Redbridge,1029,50.745,50.121,51.0
YouGov2,1031,50.49,49.865,50.0
Morgan multi-mode,1034,53.11,52.453,53.0
Redbridge,1033,50.922,50.298,51.0
YouGov2,1027,50.171,49.545,50.2
Newspoll,1041,51.371,51.011,51.0
ResolvePM,1042,49.558,49.754,50.0
Freshwater,1043,49.565,50.281,49.4
Morgan multi-mode,1041,52.432,51.774,53.0
Essential,1041,50.552,49.882,50.526
YouGov2,1045,51.043,50.417,51.0
Redbridge,1034,51.796,51.172,52.0
Newspoll,1047,51.633,51.273,52.0
Morgan multi-mode,1048,53.763,53.105,53.5
YouGov2,1052,52.406,51.781,52.5
Newspoll,1054,51.895,51.535,52.0
Morgan multi-mode,1055,53.583,52.925,54.5
ResolvePM,1056,52.375,52.571,53.5
Essential,1055,52.56,51.889,52.632
Freshwater,1060,49.428,50.143,50.3
YouGov2,1058,53.559,52.934,53.0
Redbridge,1018,51.738,51.114,nan
Newspoll,1061,52.633,52.273,52.0
Morgan multi-mode,1062,54.485,53.828,55.5
YouGov2,1065,54.246,53.62,53.5
Newspoll,1068,52.037,51.677,52.0
DemosAU,1068,52.542,52.09,52.0
Morgan multi-mode,1069,53.081,52.423,53.0
Essential,1069,51.706,51.036,52.101
ResolvePM,1070,51.882,51.551,53.0
Spectre,1071,51.939,51.595,53.0
Redbridge,1071,52.895,52.27,53.0
YouGov2,1060,53.126,52.501,52.9
DemosAU,1073,51.294,50.843,51.0
Freshwater,1075,50.827,51.542,51.5
DemosAU,1074,51.723,51.271,52.0
Newspoll,1075,52.752,52.392,52.5
Morgan multi-mode,1075,53.046,52.388,53.0
YouGov2,1073,53.64,53.015,52.2
Ipsos,1074,50.85,50.762,51.0
