Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,519,48.086,47.281,nan
Newspoll,533,48.056,47.663,nan
F2F Morgan,533,48.116,47.311,nan
F2F Morgan,547,48.728,47.923,nan
Newspoll,561,46.892,46.499,nan
F2F Morgan,561,48.34,47.535,nan
F2F Morgan,575,47.728,46.923,nan
Newspoll,589,48.116,47.723,nan
F2F Morgan,589,48.034,47.229,nan
Newspoll,599,42.444,42.051,nan
F2F Morgan,599,46.892,46.087,nan
F2F Morgan,606,42.892,42.087,nan
Newspoll,610,44.056,43.663,nan
F2F Morgan,613,41.392,40.587,nan
F2F Morgan,641,44.892,44.087,nan
AGB McNair,643,44.108,41.138,nan
AGB McNair,652,47.444,44.474,nan
F2F Morgan,652,45.28,44.475,nan
Newspoll,655,46.668,46.275,nan
AGB McNair,666,48.444,45.474,nan
F2F Morgan,666,45.892,45.087,nan
Newspoll,669,42.668,42.275,nan
AGB McNair,680,46.056,43.086,nan
F2F Morgan,680,45.28,44.475,nan
Newspoll,683,43.056,42.663,nan
F2F Morgan,690,44.974,44.169,nan
AGB McNair,694,48.832,45.862,nan
F2F Morgan,697,46.474,45.669,nan
Newspoll,698,47.832,47.439,nan
AGB McNair,708,52.056,49.086,nan
F2F Morgan,708,48.78,47.975,nan
Newspoll,711,47.056,46.663,nan
AGB McNair,722,51.056,48.086,nan
F2F Morgan,722,49.586,48.781,nan
Newspoll,725,51.056,50.663,nan
AGB McNair,736,50.28,47.31,nan
F2F Morgan,736,48.392,47.587,nan
Newspoll,739,49.28,48.887,nan
AGB McNair,750,50.728,47.758,nan
F2F Morgan,750,49.728,48.923,nan
Newspoll,760,47.504,47.111,nan
AGB McNair,764,52.34,49.37,nan
F2F Morgan,764,49.34,48.535,nan
Newspoll,774,45.892,45.499,nan
AGB McNair,778,51.728,48.758,nan
F2F Morgan,778,48.534,47.729,nan
Newspoll,788,45.504,45.111,nan
AGB McNair,792,52.116,49.146,nan
F2F Morgan,792,48.534,47.729,nan
Newspoll,802,46.892,46.499,nan
AGB McNair,806,50.34,47.37,nan
F2F Morgan,806,47.34,46.535,nan
Newspoll,816,49.116,48.723,nan
AGB McNair,820,49.728,46.758,nan
F2F Morgan,820,48.34,47.535,nan
Newspoll,830,48.504,48.111,nan
AGB McNair,834,50.116,47.146,nan
F2F Morgan,834,47.952,47.147,nan
Newspoll,844,48.892,48.499,nan
AGB McNair,848,51.952,49.132,nan
F2F Morgan,848,47.728,46.86,nan
Newspoll,858,45.892,45.5,nan
AGB McNair,862,49.116,46.445,nan
F2F Morgan,862,45.728,44.798,nan
Newspoll,872,48.116,47.725,nan
AGB McNair,876,49.34,46.819,nan
F2F Morgan,876,50.922,49.93,nan
Newspoll,886,50.504,50.113,nan
AGB McNair,890,51.504,49.133,nan
F2F Morgan,890,49.116,48.061,nan
Newspoll,900,47.28,46.89,nan
AGB McNair,904,52.116,49.894,nan
F2F Morgan,904,49.504,48.387,nan
AGB McNair,918,53.504,51.432,nan
F2F Morgan,918,50.28,49.1,nan
Newspoll,921,47.056,46.667,nan
AGB McNair,932,52.892,50.97,nan
F2F Morgan,932,50.086,48.844,nan
Newspoll,935,45.668,45.28,nan
AGB McNair,946,52.892,51.119,nan
F2F Morgan,946,53.78,52.476,54.0
Newspoll,949,53.668,53.28,nan
AGB McNair,960,54.668,52.981,nan
F2F Morgan,960,54.168,52.828,nan
Newspoll,963,52.056,51.669,nan
AGB McNair,974,54.28,52.593,nan
F2F Morgan,974,53.056,51.716,nan
Newspoll,977,55.056,54.669,nan
Newspoll,984,56.444,56.057,nan
F2F Morgan,985,53.862,52.522,nan
AGB McNair,991,53.056,51.369,nan
Newspoll,992,53.832,53.445,nan
F2F Morgan,995,50.72,49.38,nan
AGB McNair,1002,52.28,50.593,nan
F2F Morgan,1012,52.168,50.828,nan
AGB McNair,1019,53.668,51.981,nan
Newspoll,1026,48.832,48.445,nan
F2F Morgan,1030,52.474,51.134,nan
AGB McNair,1037,51.056,49.369,nan
Newspoll,1040,49.28,48.893,nan
F2F Morgan,1041,50.862,49.522,nan
Saulwick,1044,45.668,45.112,nan
AGB McNair,1047,47.28,45.593,nan
F2F Morgan,1048,48.668,47.328,nan
Newspoll,1047,47.25,46.863,46.5
AGB McNair,1054,51.892,50.205,nan
Newspoll,1054,47.608,47.221,47.5
F2F Morgan,1055,51.28,49.94,50.0
AGB McNair,1061,49.996,48.309,50.0
Newspoll,1061,49.638,49.251,49.5
Saulwick,1061,48.578,48.022,nan
F2F Morgan,1062,53.056,51.716,nan
AGB McNair,1068,51.098,49.411,51.0
Newspoll,1068,48.832,48.445,50.0
Morgan Phone,1068,49.944,48.938,nan
Newspoll,1072,48.75,48.363,49.5
Newspoll,1073,50.832,50.445,49.5
AGB McNair,1073,48.608,46.921,49.5
Morgan Phone,1073,51.026,50.02,50.5
Saulwick,1074,52.22,51.664,51.0
