Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,845,57.1,55.354,57.5
Nielsen,850,58.221,57.538,58.0
F2F Morgan,855,56.85,55.104,57.0
Newspoll,858,53.676,54.208,54.0
F2F Morgan,866,61.312,59.566,61.5
Newspoll,872,56.002,56.534,57.0
F2F Morgan,873,61.013,59.267,61.5
Nielsen,878,59.868,59.185,61.0
F2F Morgan,880,60.754,59.008,61.0
Newspoll,886,60.118,60.65,61.0
F2F Morgan,887,58.379,56.633,58.5
F2F Morgan,897,59.966,58.22,60.0
Newspoll,900,56.31,56.838,57.0
F2F Morgan,911,59.254,57.484,59.5
Newspoll,914,58.926,59.425,59.0
Galaxy,921,58.582,58.714,58.0
Nielsen,920,58.408,57.823,58.0
F2F Morgan,925,60.725,58.93,61.0
Newspoll,928,56.56,57.029,57.0
F2F Morgan,936,59.908,58.095,60.0
Newspoll,942,57.752,58.192,59.0
Galaxy,942,57.698,57.904,57.0
F2F Morgan,943,59.774,57.947,59.5
Nielsen,948,56.53,56.071,58.0
Newspoll,949,55.502,55.925,57.0
F2F Morgan,950,59.995,58.158,60.0
Newspoll,953,55.118,55.533,55.0
Newspoll,956,58.944,59.355,60.0
F2F Morgan,957,57.263,55.412,57.5
Galaxy,963,53.948,54.236,53.0
F2F Morgan,964,57.975,56.113,58.0
F2F Morgan,974,57.109,55.23,57.5
Nielsen,976,56.774,56.44,57.0
Newspoll,977,54.56,54.925,56.0
F2F Morgan,988,59.129,57.225,59.0
Galaxy,991,55.14,55.533,55.0
Newspoll,998,55.31,55.633,56.0
F2F Morgan,1002,54.917,52.988,55.0
Morgan Phone,1003,56.525,56.356,57.5
Nielsen,1004,56.841,56.632,58.0
Newspoll,1012,54.31,54.604,55.0
F2F Morgan,1016,55.004,53.051,55.0
Galaxy,1019,54.39,54.88,54.0
Newspoll,1026,55.31,55.591,56.0
F2F Morgan,1030,58.35,56.393,58.5
Nielsen,1032,54.308,54.161,55.0
Newspoll,1040,54.56,54.841,55.0
F2F Morgan,1044,54.225,52.268,54.5
Galaxy,1047,56.582,57.072,57.0
Newspoll,1054,57.502,57.783,59.0
F2F Morgan,1055,59.687,57.73,60.0
Nielsen,1060,57.094,56.947,57.0
F2F Morgan,1062,59.042,57.085,59.0
Newspoll,1068,53.868,54.149,55.0
F2F Morgan,1069,56.658,54.701,56.5
Galaxy,1075,55.582,56.072,56.0
F2F Morgan,1076,60.533,58.576,60.5
Newspoll,1082,55.676,55.957,56.0
F2F Morgan,1083,60.475,58.518,61.0
Nielsen,1088,55.774,55.628,56.0
F2F Morgan,1090,57.321,55.364,57.5
Morgan Phone,1091,58.636,58.431,59.0
Newspoll,1096,55.31,55.591,56.0
F2F Morgan,1097,57.024,55.067,57.0
Galaxy,1099,53.332,53.822,53.0
Nielsen,1099,54.613,54.466,54.0
Morgan Phone,1101,55.245,55.039,55.5
Newspoll,1103,57.792,58.073,58.0
F2F Morgan,1104,55.995,54.038,56.0
Morgan Phone,1108,54.573,54.367,54.5
Newspoll,1110,53.984,54.265,54.0
F2F Morgan,1111,57.149,55.192,57.5
Nielsen,1113,55.158,55.012,55.0
Galaxy,1117,54.14,54.63,54.0
Newspoll,1117,53.792,54.073,53.0
F2F Morgan,1118,61.879,59.922,62.0
Morgan Phone,1122,55.736,55.53,56.0
Newspoll,1124,55.6,55.881,55.0
F2F Morgan,1125,56.408,54.451,56.5
Nielsen,1127,53.985,53.839,54.0
Morgan Phone,1130,55.495,55.289,55.5
Newspoll,1131,54.408,54.689,54.0
F2F Morgan,1132,56.274,54.317,56.5
Galaxy,1134,52.164,52.654,52.0
Nielsen,1134,56.332,56.186,57.0
Newspoll,1135,52.408,52.689,52.0
Morgan Phone,1136,54.524,54.318,54.5
Morgan Phone,1137,53.341,53.135,53.5
