Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,589,48.034,47.255,nan
Newspoll,599,42.444,42.079,nan
F2F Morgan,599,46.892,46.113,nan
F2F Morgan,606,42.892,42.113,nan
Newspoll,610,44.056,43.691,nan
F2F Morgan,613,41.392,40.613,nan
F2F Morgan,641,44.892,44.113,nan
AGB McNair,643,44.108,41.229,nan
AGB McNair,652,47.444,44.565,nan
F2F Morgan,652,45.28,44.501,nan
Newspoll,655,46.668,46.303,nan
AGB McNair,666,48.444,45.565,nan
F2F Morgan,666,45.892,45.113,nan
Newspoll,669,42.668,42.303,nan
AGB McNair,680,46.056,43.177,nan
F2F Morgan,680,45.28,44.501,nan
Newspoll,683,43.056,42.691,nan
F2F Morgan,690,44.974,44.195,nan
AGB McNair,694,48.832,45.953,nan
F2F Morgan,697,46.474,45.695,nan
Newspoll,698,47.832,47.467,nan
AGB McNair,708,52.056,49.177,nan
F2F Morgan,708,48.78,48.001,nan
Newspoll,711,47.056,46.691,nan
AGB McNair,722,51.056,48.177,nan
F2F Morgan,722,49.586,48.807,nan
Newspoll,725,51.056,50.691,nan
AGB McNair,736,50.28,47.401,nan
F2F Morgan,736,48.392,47.613,nan
Newspoll,739,49.28,48.915,nan
AGB McNair,750,50.728,47.849,nan
F2F Morgan,750,49.728,48.949,nan
Newspoll,760,47.504,47.139,nan
AGB McNair,764,52.34,49.461,nan
F2F Morgan,764,49.34,48.561,nan
Newspoll,774,45.892,45.527,nan
AGB McNair,778,51.728,48.849,nan
F2F Morgan,778,48.534,47.755,nan
Newspoll,788,45.504,45.139,nan
AGB McNair,792,52.116,49.237,nan
F2F Morgan,792,48.534,47.755,nan
Newspoll,802,46.892,46.527,nan
AGB McNair,806,50.34,47.461,nan
F2F Morgan,806,47.34,46.561,nan
Newspoll,816,49.116,48.751,nan
AGB McNair,820,49.728,46.849,nan
F2F Morgan,820,48.34,47.561,nan
Newspoll,830,48.504,48.139,nan
AGB McNair,834,50.116,47.237,nan
F2F Morgan,834,47.952,47.173,nan
Newspoll,844,48.892,48.527,nan
AGB McNair,848,51.952,49.218,nan
F2F Morgan,848,47.728,46.888,nan
Newspoll,858,45.892,45.526,nan
AGB McNair,862,49.116,46.527,nan
F2F Morgan,862,45.728,44.828,nan
Newspoll,872,48.116,47.749,nan
AGB McNair,876,49.34,46.896,nan
F2F Morgan,876,50.922,49.961,nan
Newspoll,886,50.504,50.136,nan
AGB McNair,890,51.504,49.205,nan
F2F Morgan,890,49.116,48.094,nan
Newspoll,900,47.28,46.912,nan
AGB McNair,904,52.116,49.961,nan
F2F Morgan,904,49.504,48.421,nan
AGB McNair,918,53.504,51.494,nan
F2F Morgan,918,50.28,49.136,nan
Newspoll,921,47.056,46.686,nan
AGB McNair,932,52.892,51.027,nan
F2F Morgan,932,50.086,48.881,nan
Newspoll,935,45.668,45.298,nan
AGB McNair,946,52.892,51.172,nan
F2F Morgan,946,53.78,52.514,54.0
Newspoll,949,53.668,53.297,nan
AGB McNair,960,54.668,53.031,nan
F2F Morgan,960,54.168,52.868,nan
Newspoll,963,52.056,51.685,nan
AGB McNair,974,54.28,52.643,nan
F2F Morgan,974,53.056,51.756,nan
Newspoll,977,55.056,54.685,nan
Newspoll,984,56.444,56.073,nan
F2F Morgan,985,53.862,52.562,nan
AGB McNair,991,53.056,51.419,nan
Newspoll,992,53.832,53.461,nan
F2F Morgan,995,50.72,49.42,nan
AGB McNair,1002,52.28,50.643,nan
F2F Morgan,1012,52.168,50.868,nan
AGB McNair,1019,53.668,52.031,nan
Newspoll,1026,48.832,48.461,nan
F2F Morgan,1030,52.474,51.174,nan
AGB McNair,1037,51.056,49.419,nan
Newspoll,1040,49.28,48.909,nan
F2F Morgan,1041,50.862,49.562,nan
Saulwick,1044,45.668,44.968,nan
AGB McNair,1047,47.28,45.643,nan
F2F Morgan,1048,48.668,47.368,nan
Newspoll,1047,47.25,46.879,46.5
AGB McNair,1054,51.892,50.255,nan
Newspoll,1054,47.608,47.237,47.5
F2F Morgan,1055,51.28,49.98,50.0
AGB McNair,1061,49.996,48.359,50.0
Newspoll,1061,49.638,49.267,49.5
Saulwick,1061,48.578,47.878,nan
F2F Morgan,1062,53.056,51.756,nan
AGB McNair,1068,51.098,49.461,51.0
Newspoll,1068,48.832,48.461,50.0
Morgan Phone,1068,49.944,48.816,nan
Newspoll,1072,48.75,48.379,49.5
Newspoll,1073,50.832,50.461,49.5
AGB McNair,1073,48.608,46.971,49.5
Morgan Phone,1073,51.026,49.898,50.5
Saulwick,1074,52.22,51.52,51.0
