Firm,Day,@TPP,@TPP adj,@TPP reported
Newspoll,722,49.127,49.19,50.0
F2F Morgan,730,48.658,47.457,52.0
Newspoll,736,46.412,46.476,50.0
F2F Morgan,737,49.096,47.895,52.0
Newspoll,743,47.847,47.911,47.0
Nielsen,743,47.357,47.679,48.0
F2F Morgan,744,49.647,48.445,52.5
Newspoll,750,49.46,49.524,49.0
F2F Morgan,754,50.534,49.333,54.0
F2F Morgan,775,53.151,51.949,55.5
Newspoll,785,50.044,50.108,50.0
F2F Morgan,789,52.755,51.553,55.0
F2F Morgan,803,54.655,53.453,56.5
Newspoll,806,51.099,51.163,53.0
F2F Morgan,817,52.424,51.203,55.5
Newspoll,820,49.422,49.501,50.0
Nielsen,827,54.16,54.459,54.0
F2F Morgan,831,53.7,52.443,55.5
Newspoll,834,52.468,52.567,55.0
F2F Morgan,845,53.464,52.173,55.5
Newspoll,848,53.862,53.982,55.0
Nielsen,855,52.86,53.124,55.0
F2F Morgan,859,52.407,51.08,55.0
Newspoll,862,53.002,53.143,53.0
F2F Morgan,873,53.004,51.642,54.5
Newspoll,876,50.727,50.889,53.0
Nielsen,883,51.824,52.052,53.0
F2F Morgan,887,51.345,49.948,53.0
Newspoll,890,50.946,51.129,52.0
Newspoll,904,52.468,52.671,54.0
F2F Morgan,905,50.04,48.598,52.5
Nielsen,911,54.568,54.76,56.0
F2F Morgan,915,53.138,51.671,55.0
Newspoll,918,46.137,46.362,47.0
F2F Morgan,929,50.822,49.32,53.0
Newspoll,939,50.982,51.224,52.0
Nielsen,939,51.433,51.602,52.0
F2F Morgan,943,51.949,50.447,54.0
Newspoll,953,50.193,50.435,51.0
F2F Morgan,954,52.149,50.647,51.5
F2F Morgan,961,54.301,52.798,54.0
Nielsen,967,50.612,50.781,52.0
Newspoll,967,49.938,50.18,51.0
F2F Morgan,971,51.955,50.453,53.0
Galaxy,974,48.731,49.633,49.0
Morgan Phone,977,51.48,51.43,54.5
Newspoll,981,48.722,48.964,50.0
F2F Morgan,985,53.365,51.862,53.5
Galaxy,988,46.182,47.084,46.0
Newspoll,995,52.57,52.812,54.0
Nielsen,995,53.584,53.753,53.0
F2F Morgan,999,54.359,52.857,55.5
Galaxy,1002,49.768,50.67,50.0
Galaxy,1008,48.397,49.299,48.0
Newspoll,1009,49.643,49.885,52.0
F2F Morgan,1013,54.776,53.274,56.0
Newspoll,1016,49.312,49.554,50.0
Nielsen,1016,49.131,49.3,50.0
Newspoll,1023,48.262,48.504,50.0
F2F Morgan,1024,52.533,51.031,54.5
Nielsen,1027,47.893,48.062,49.0
Newspoll,1030,50.488,50.73,52.5
Galaxy,1030,48.79,49.692,49.0
F2F Morgan,1031,49.639,48.137,53.0
Nielsen,1034,44.796,44.965,46.0
Morgan Phone,1034,48.509,48.459,48.5
Newspoll,1037,49.938,50.18,52.0
F2F Morgan,1038,48.113,46.61,50.0
Morgan Phone,1041,48.124,48.075,47.5
Nielsen,1043,47.349,47.518,48.0
Newspoll,1044,48.007,48.249,49.5
F2F Morgan,1045,49.521,48.018,51.5
Galaxy,1044,48.353,49.255,48.0
Newspoll,1049,48.453,48.695,50.0
Nielsen,1048,45.511,45.68,46.0
Galaxy,1050,48.43,49.333,48.0
Morgan Phone,1050,48.685,48.635,51.0
