Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,467,51.998,50.826,53.5
Newspoll,477,49.03,49.132,49.0
F2F Morgan,478,50.752,49.581,53.5
Newspoll,484,46.323,46.424,47.0
F2F Morgan,485,45.928,44.757,47.5
Newspoll,491,45.836,45.937,46.0
F2F Morgan,499,51.29,50.118,54.0
Newspoll,505,44.983,45.084,45.0
F2F Morgan,506,48.383,47.212,51.0
F2F Morgan,513,46.258,45.087,49.0
F2F Morgan,523,47.74,46.569,50.0
Newspoll,526,46.654,46.755,46.0
Nielsen,526,45.93,46.336,47.0
F2F Morgan,537,59.635,58.464,50.0
Newspoll,540,46.157,46.258,46.0
Nielsen,540,48.521,48.927,49.0
F2F Morgan,551,51.896,50.725,53.0
Newspoll,554,48.301,48.402,49.0
F2F Morgan,565,46.684,45.513,49.0
Newspoll,575,45.795,45.896,46.0
F2F Morgan,579,47.087,45.916,49.0
Newspoll,589,47.088,47.189,47.0
Newspoll,603,46.558,46.659,47.0
F2F Morgan,607,48.041,46.87,50.0
Newspoll,617,46.983,47.084,48.0
F2F Morgan,625,47.293,46.122,49.5
Newspoll,631,47.463,47.565,48.0
F2F Morgan,632,45.538,44.367,48.5
F2F Morgan,639,50.075,48.904,52.0
Newspoll,645,47.965,48.066,49.0
F2F Morgan,649,49.984,48.813,52.0
Newspoll,659,47.921,48.022,49.0
F2F Morgan,663,50.009,48.837,52.0
Nielsen,666,45.963,46.368,48.0
Newspoll,673,49.321,49.423,50.0
F2F Morgan,681,48.112,46.941,49.5
F2F Morgan,691,47.218,46.047,50.0
Newspoll,694,50.509,50.611,51.0
F2F Morgan,705,50.555,49.383,53.0
Newspoll,708,46.052,46.153,46.0
F2F Morgan,719,46.76,45.588,49.5
Newspoll,722,49.127,49.228,50.0
F2F Morgan,730,48.658,47.487,52.0
Newspoll,736,46.412,46.514,50.0
F2F Morgan,737,49.096,47.925,52.0
Newspoll,743,47.847,47.949,47.0
Nielsen,743,47.357,47.762,48.0
F2F Morgan,744,49.647,48.476,52.5
Newspoll,750,49.46,49.562,49.0
F2F Morgan,754,50.534,49.363,54.0
F2F Morgan,775,53.151,51.98,55.5
Newspoll,785,50.044,50.145,50.0
F2F Morgan,789,52.755,51.584,55.0
F2F Morgan,803,54.655,53.484,56.5
Newspoll,806,51.099,51.2,53.0
F2F Morgan,817,52.424,51.235,55.5
Newspoll,820,49.422,49.537,50.0
Nielsen,827,54.16,54.534,54.0
F2F Morgan,831,53.7,52.478,55.5
Newspoll,834,52.468,52.601,55.0
F2F Morgan,845,53.464,52.211,55.5
Newspoll,848,53.862,54.014,55.0
Nielsen,855,52.86,53.186,55.0
F2F Morgan,859,52.407,51.122,55.0
Newspoll,862,53.002,53.174,53.0
F2F Morgan,873,53.004,51.687,54.5
Newspoll,876,50.727,50.918,53.0
Nielsen,883,51.824,52.102,53.0
F2F Morgan,887,51.345,49.996,53.0
Newspoll,890,50.946,51.155,52.0
Newspoll,904,52.468,52.696,54.0
F2F Morgan,905,50.04,48.65,52.5
Nielsen,911,54.568,54.797,56.0
F2F Morgan,915,53.138,51.726,55.0
Newspoll,918,46.137,46.385,47.0
F2F Morgan,929,50.822,49.378,53.0
Newspoll,939,50.982,51.245,52.0
Nielsen,939,51.433,51.631,52.0
F2F Morgan,943,51.949,50.505,54.0
Newspoll,953,50.193,50.457,51.0
F2F Morgan,954,52.149,50.705,51.5
F2F Morgan,961,54.301,52.856,54.0
Nielsen,967,50.612,50.811,52.0
Newspoll,967,49.938,50.202,51.0
F2F Morgan,971,51.955,50.511,53.0
Galaxy,974,48.731,49.593,49.0
Morgan Phone,977,51.479,51.379,54.5
Newspoll,981,48.722,48.986,50.0
F2F Morgan,985,53.365,51.92,53.5
Galaxy,988,46.185,47.047,46.0
Newspoll,995,52.57,52.833,54.0
Nielsen,995,53.584,53.782,53.0
F2F Morgan,999,54.359,52.914,55.5
Galaxy,1002,49.767,50.629,50.0
Galaxy,1008,48.395,49.257,48.0
Newspoll,1009,49.643,49.907,52.0
F2F Morgan,1013,54.776,53.332,56.0
Newspoll,1016,49.312,49.576,50.0
Nielsen,1016,49.131,49.33,50.0
Newspoll,1023,48.262,48.525,50.0
F2F Morgan,1024,52.533,51.089,54.5
Nielsen,1027,47.893,48.091,49.0
Newspoll,1030,50.488,50.752,52.5
Galaxy,1030,48.793,49.656,49.0
F2F Morgan,1031,49.639,48.195,53.0
Nielsen,1034,44.796,44.994,46.0
Morgan Phone,1034,48.51,48.409,48.5
Newspoll,1037,49.938,50.202,52.0
F2F Morgan,1038,48.113,46.668,50.0
Morgan Phone,1041,48.127,48.026,47.5
Nielsen,1043,47.349,47.547,48.0
Newspoll,1044,48.007,48.271,49.5
F2F Morgan,1045,49.521,48.076,51.5
Galaxy,1044,48.349,49.211,48.0
Newspoll,1049,48.453,48.716,50.0
Nielsen,1048,45.511,45.709,46.0
Galaxy,1050,48.435,49.297,48.0
Morgan Phone,1050,48.685,48.584,51.0
